==25591== NVPROF is profiling process 25591, command: ./Scan -s 1
==25591== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==25591== Profiling application: ./Scan -s 1
==25591== Profiling result:
==25591== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",20.303731%,27.626792%,24.593360%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"stall_memory_dependency","Issue Stall Reasons (Data Request)",2.770498%,12.689383%,8.109114%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"stall_texture","Issue Stall Reasons (Texture)",0.583896%,6.756155%,4.004266%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"stall_sync","Issue Stall Reasons (Synchronization)",6.063332%,9.449766%,8.087130%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"stall_other","Issue Stall Reasons (Other)",6.613112%,23.510566%,12.749672%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",25.995416%,45.270131%,33.094564%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.591304%,0.835942%,0.724581%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"shared_efficiency","Shared Memory Efficiency",97.847222%,97.847222%,97.847222%
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_fp_32","FP Instructions(Single)",303104,303104,303104
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_fp_64","FP Instructions(Double)",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_integer","Integer Instructions",1081536,1081536,1081536
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_bit_convert","Bit-Convert Instructions",32768,32768,32768
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_control","Control-Flow Instructions",180224,180224,180224
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_compute_ld_st","Load/Store Instructions",401536,401536,401536
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_misc","Misc Instructions",491648,491648,491648
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"issue_slots","Issue Slots",75680,75902,75687
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"cf_issued","Issued Control-Flow Instructions",7808,7808,7808
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"cf_executed","Executed Control-Flow Instructions",7808,7808,7808
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"ldst_issued","Issued Load/Store Instructions",41728,41728,41728
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"ldst_executed","Executed Load/Store Instructions",18688,18688,18688
"Tesla P100-SXM2-16GB (2)","void reduce<float, int=256>(float const *, float*, int)",256,"atomic_transactions","Atomic Transactions",0,0,0
