==18698== NVPROF is profiling process 18698, command: ./NeuralNet -s 1
==18698== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==18698== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==18698== Profiling application: ./NeuralNet -s 1
==18698== Profiling result:
==18698== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_other","Issue Stall Reasons (Other)",1.375765%,2.804378%,2.129717%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",30.082681%,53.648927%,41.411312%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.075592%,0.141543%,0.115472%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_fp_32","FP Instructions(Single)",1600,4800,3200
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_fp_64","FP Instructions(Double)",600,1800,1200
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_integer","Integer Instructions",1400,4200,2800
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_bit_convert","Bit-Convert Instructions",300,900,600
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_control","Control-Flow Instructions",300,900,600
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_compute_ld_st","Load/Store Instructions",400,1200,800
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_misc","Misc Instructions",500,1500,1000
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"issue_slots","Issue Slots",510,512,510
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"cf_issued","Issued Control-Flow Instructions",30,30,30
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"cf_executed","Executed Control-Flow Instructions",30,30,30
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"ldst_issued","Issued Load/Store Instructions",100,180,140
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"ldst_executed","Executed Load/Store Instructions",60,60,60
"Tesla P100-SXM2-16GB (2)","kernelFeedForward3(float*, float*, int, float*)",86,"atomic_transactions","Atomic Transactions",0,0,0
