==29283== NVPROF is profiling process 29283, command: ./Spmv -s 4
==29283== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==29283== Profiling application: ./Spmv -s 4
==29283== Profiling result:
==29283== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",2937644,3029394,2984389
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",3.408537%,4.600572%,3.923764%
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.303668%,0.338761%,0.321527%
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",16384,16384,16384
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_total_data_transmitted","NVLink Total Data Transmitted",576,3616,787
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_total_data_received","NVLink Total Data Received",384,4944,701
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_user_data_transmitted","NVLink User Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_user_data_received","NVLink User Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_overhead_data_transmitted","NVLink Overhead Data Transmitted",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_overhead_data_received","NVLink Overhead Data Received",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_total_nratom_data_transmitted","NVLink Total Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_user_nratom_data_transmitted","NVLink User Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_total_ratom_data_transmitted","NVLink Total Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_user_ratom_data_transmitted","NVLink User Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_total_write_data_transmitted","NVLink Total Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_user_write_data_transmitted","NVLink User Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_transmit_throughput","NVLink Transmit Throughput",5.697180MB/s,36.737614MB/s,7.912210MB/s
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_receive_throughput","NVLink Receive Throughput",3.798120MB/s,50.229746MB/s,7.047715MB/s
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_total_response_data_received","NVLink Total Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"nvlink_user_response_data_received","NVLink User Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"ipc","Executed IPC",0.429730,0.444334,0.437106
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"issued_ipc","Issued IPC",0.430111,0.444393,0.437642
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"issue_slot_utilization","Issue Slot Utilization",19.623323%,20.275761%,19.967358%
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"sm_efficiency","Multiprocessor Activity",84.256721%,94.382128%,93.193813%
"Tesla P100-SXM2-16GB (2)","void spmv_csr_vector_kernel<float, texReaderSP>(float const *, int const *, int const *, int, float*)",200,"achieved_occupancy","Achieved Occupancy",0.893233,0.906080,0.899758
